,CUSTOMER_ID,LOAN_ACCOUNT_ID,LOAN_STATUS,LOAN_BEHAVIOR,LOAN_TYPE,LOAN_AMOUNT,PRINCIPAL_LOAN_AMOUNT,INTEREST_EARNED,LOAN_START_DATE,MATURITY_DATE
246,40198144.2857,44668492.8571,Active,Current,Auto,839999.84,372228.85,-0.0,2022-01-10,2024-12-11
247,72260787.1429,36825635.7143,Active,Amortization Past Due,Auto,1603999.81,1137959.68,-0.1,2022-01-31,2027-01-01
248,56640130.0,141098650.0,Active,Current,Auto,738000.01,331560.93,0.1,2022-02-08,2025-01-09
249,36982228.5714,58527221.4286,Active,Current,Housing,6999998.53,5760262.9,-1.4,2022-02-09,2029-09-09
250,109456442.8571,87398650.0,Active,Current,Auto,324999.85,174384.06,-0.05,2022-02-11,2025-02-10
251,30668215.7143,33027507.1429,Active,Current,Auto,1839001.13,1305803.94,1.22,2022-03-14,2027-02-15
252,54482172.8571,25613221.4286,Active,Current,Auto,941249.22,762798.28,-0.67,2022-03-30,2027-03-30
253,65734287.1429,123198935.7143,Active,Current,Housing,5499999.99,2720350.2,0.05,2022-03-31,2025-03-31
254,40198144.2857,26056078.5714,Active,Current,Auto,3292501.17,2405956.86,1.27,2022-03-31,2027-03-01
255,20116701.4286,137694935.7143,Active,Current,Auto,1389501.96,702614.88,2.05,2022-04-07,2025-03-08
256,24848314.2857,113694935.7143,Active,Current,Auto,1557997.88,1138307.55,-2.02,2022-04-11,2027-03-12
257,36982228.5714,10124521.4286,Active,Current,Auto,1455999.62,1124174.28,-0.28,2022-06-30,2027-06-01
258,88394557.1429,21373521.4286,Active,Current,Auto,1006399.02,977114.89,-0.87,2022-07-21,2027-07-21
259,38291488.5714,71816378.5714,Active,Current,Auto,681999.3,526177.47,-0.61,2022-07-25,2027-06-26
260,139789474.2857,88108378.5714,Active,Current,Auto,877501.29,689714.64,1.39,2022-08-11,2027-07-12
261,44024002.8571,109551235.7143,Active,Current,Auto,524000.02,517736.91,0.12,2022-08-26,2027-08-26
262,22479928.5714,125821964.2857,Active,Current,Auto,1119999.92,856009.81,0.02,2022-10-05,2026-09-06
263,98604571.4286,18993392.8571,Active,Current,Auto,1545599.07,1336813.27,-0.75,2022-10-27,2027-10-27
264,104416631.4286,115925250.0,Active,Current,Auto,1015201.26,842955.4,1.35,2022-11-08,2027-10-09
265,65416772.8571,39782392.8571,Active,Current,Auto,591199.36,610382.45,-0.46,2022-11-14,2027-11-14
266,17572631.4286,142000121.4286,Active,Current,Auto,470399.74,492940.02,-0.16,2022-12-13,2027-12-13
267,82293942.8571,5428692.8571,Active,Current,Auto,1262400.39,1063401.0,0.47,2022-12-15,2027-11-16
268,53707844.2857,77185835.7143,Active,Current,Auto,1439199.62,1214190.34,-0.29,2022-12-28,2027-11-29
269,100463045.7143,102042978.5714,Active,Current,Auto,1550000.17,1307655.34,0.27,2022-12-29,2027-11-30
270,19601502.8571,39548121.4286,Active,Current,Auto,999999.81,873354.74,-0.09,2023-02-16,2028-01-17
271,16667360.0,53614421.4286,Active,Current,Auto,461999.78,409436.35,-0.13,2023-03-07,2028-02-08
272,36982228.5714,101514421.4286,Active,Current,Housing,6999998.73,6321293.1,-1.19,2023-03-29,2028-03-29
273,24195485.7143,20371564.2857,Active,Current,Housing,959999.74,792700.58,-0.17,2023-03-30,2026-03-30
274,22100701.4286,54922564.2857,Active,Amortization Past Due,Housing,1900002.42,1796317.9,2.5,2023-05-31,2028-05-31
275,91117788.5714,133724278.5714,Active,Current,Auto,1188799.57,1102733.03,-0.33,2023-06-06,2028-05-07
276,21763788.5714,12181421.4286,Active,Current,Auto,1070399.5,1221535.86,-0.39,2023-06-23,2030-06-23
277,122386788.5714,58600294.2857,Active,Current,Auto,563200.16,529828.11,0.26,2023-07-05,2028-06-06
278,15187601.4286,46743151.4286,Active,Current,Auto,1044650.06,1200550.48,0.17,2023-07-11,2028-07-10
279,119943901.4286,89600294.2857,Active,Current,Auto,1265599.02,1190616.49,-0.88,2023-07-11,2028-06-12
280,96558928.5714,102214580.0,Active,Current,Auto,1654999.34,1483269.11,-0.57,2023-07-27,2026-06-28
281,126819431.4286,38422294.2857,Active,Current,Auto,1161999.2,1107605.83,-0.71,2023-08-07,2028-07-08
282,12022085.7143,104323722.8571,Active,Current,Auto,1823999.93,1785790.5,0.11,2023-08-30,2028-08-30
283,108862945.7143,137609437.1429,Active,Current,Housing,2597420.14,2580567.21,-1.45,2023-08-31,2038-08-31
284,131625814.2857,111754008.5714,Active,Current,Auto,737100.34,695978.84,0.43,2023-09-19,2026-08-20
285,66737872.8571,55482580.0,Active,Current,Housing,1624360.72,1614846.14,-0.35,2023-09-27,2033-09-27
286,82380271.4286,112625437.1429,Active,Current,Auto,901320.08,894051.51,0.19,2023-09-27,2029-09-27
287,52690985.7143,106615880.0,Active,Current,Auto,1539999.84,1539999.84,-0.05,2023-10-20,2028-10-20
288,80602385.7143,42758737.1429,Active,Current,Auto,400000.04,365309.82,0.11,2023-10-24,2024-09-25
289,65627471.4286,36773022.8571,Active,Current,Housing,2499998.65,2499998.65,-1.28,2023-10-26,2028-10-26
290,31601300.0,134455347.1429,Paid,Current,SME Term Loan,3000000.82,0.82,0.94,2013-05-24,2023-05-24
291,28869215.7143,40229532.8571,Active,Current,Housing,1881160.26,232429.55,0.35,2014-06-23,2024-08-23
292,31601300.0,35709418.5714,Paid,Current,SME Term Loan,1999998.94,-1.06,-0.98,2015-03-05,2020-03-05
293,106137442.8571,28933990.0,Active,Current,SME Term Loan,3249999.14,1073535.99,-0.77,2015-04-17,2025-07-17
294,106137442.8571,34350448.5714,Active,Current,Housing,2518282.12,1834335.03,-2.26,2015-12-10,2030-08-10
295,106137442.8571,30565905.7143,Active,Current,Housing,2596066.86,2005289.7,-0.2,2016-08-31,2031-06-30
296,109640744.2857,109137334.2857,Active,Current,SME Term Loan,999999.72,360110.05,-0.17,2016-09-13,2028-03-13
297,85434772.8571,136703191.4286,Active,Current,MTL,560000.39,235040.41,0.49,2016-09-16,2026-11-16
298,85434772.8571,58234762.8571,Active,Current,MTL,189996.58,79807.68,-3.33,2016-10-28,2026-11-16
299,85434772.8571,44892334.2857,Active,Current,MTL,249997.07,103500.72,-2.84,2016-11-11,2026-11-16
300,85434772.8571,136583905.7143,Active,Current,SME Term Loan,400000.93,166122.14,1.02,2016-12-16,2027-02-16
301,68723587.1429,100594205.7143,Active,Current,Housing,1036800.88,478595.86,0.97,2017-05-31,2027-07-31
302,85434772.8571,38717362.8571,Active,Current,SME Term Loan,600000.15,287263.51,0.24,2017-07-19,2027-09-19
303,103288444.2857,132333805.7143,Active,Current,MTL,1989998.46,1097164.25,-1.47,2014-11-11,2025-01-13
304,80884801.4286,139037820.0,Active,Amortization Past Due,Auto,1407999.81,112164.34,-0.07,2018-06-25,2023-09-25
305,42523387.1429,129711977.1429,Active,Current,Housing,1794401.84,1054854.22,1.93,2018-10-17,2028-11-17
306,87344717.1429,4727691.4286,Active,Current,Auto,822400.17,55495.13,0.24,2018-10-24,2023-12-25
307,23131742.8571,99178120.0,Active,Current,Housing,3513931.67,2205672.48,-0.27,2018-10-31,2029-02-28
308,8185288.5714,44741262.8571,Active,Current,Auto,961999.41,98014.13,-0.5,2018-12-11,2024-02-10
309,140415828.5714,99469834.2857,Active,Current,Auto,748998.35,79078.16,-1.54,2018-12-21,2024-02-20
310,75874500.0,83198405.7143,Active,Current,Auto,3000000.23,146924.86,0.34,2018-12-28,2023-12-28
311,87204342.8571,19862991.4286,Active,Current,Auto,884802.42,142585.86,2.53,2019-01-09,2024-04-10
312,101964787.1429,48006134.2857,Active,Current,Auto,1037999.28,129067.51,-0.63,2019-02-15,2024-03-18
313,57264574.2857,63792134.2857,Active,Current,Housing,1732079.66,1096026.31,-0.26,2019-03-08,2029-03-08
314,74409544.2857,140520705.7143,Active,Items for litigation,Auto,614250.56,1.56,0.65,2019-03-18,2024-06-18
315,7287542.8571,114234991.4286,Active,Current,Auto,710398.48,161298.92,-1.42,2019-03-26,2024-05-26
316,114571588.5714,129862705.7143,Active,Items for litigation,Auto,678400.63,1.63,0.73,2019-05-09,2024-07-09
317,25888944.2857,432864.2857,Active,Current,Housing,10749491.01,9146147.94,0.07,2019-05-31,2034-10-31
318,23331572.8571,98080435.7143,Active,Amortization Past Due,Auto,587498.72,132459.34,-1.19,2019-07-18,2024-07-18
319,100128058.5714,93023864.2857,Active,Current,Auto,611200.04,177495.21,0.15,2019-09-05,2024-09-05
320,70589445.7143,23023864.2857,Active,Current,Auto,909201.79,259299.78,1.9,2019-09-06,2024-09-06
321,116750842.8571,110711292.8571,Active,Current,Auto,1114999.49,274175.25,-0.4,2019-10-24,2024-10-24
322,52765571.4286,26425578.5714,Active,Current,Housing,2449998.49,1623874.76,-1.43,2019-10-25,2029-03-05
323,83881302.8571,63997307.1429,Active,Current,Auto,771000.76,250335.63,0.86,2019-11-06,2025-01-06
324,131488302.8571,77155878.5714,Active,Current,Auto,569599.05,192900.31,-0.84,2019-11-08,2024-11-08
325,50381442.8571,24727307.1429,Active,Current,Housing,3195361.06,2288818.04,1.13,2019-11-13,2030-01-13
326,93647101.4286,50967592.8571,Active,Amortization Past Due,Auto,1308799.67,374103.64,-0.24,2019-12-09,2024-11-10
327,116038387.1429,108110450.0,Active,Current,Housing,2386204.59,1976846.46,1.36,2019-11-29,2034-11-29
328,101447385.7143,68110450.0,Active,Current,Auto,735110.24,263750.2,-0.05,2019-12-11,2024-12-11
329,3366887.1429,26681878.5714,Active,Current,Auto,518399.24,233423.53,-0.66,2019-12-12,2025-02-12
330,27017287.1429,98253307.1429,Active,Current,Housing,3526618.07,3015587.84,0.34,2019-12-26,2035-02-26
331,76918030.0,76382164.2857,Active,Current,Housing,3387824.81,2477654.06,-0.17,2020-01-06,2030-03-06
332,90053031.4286,10982164.2857,Active,Current,Auto,630398.83,238818.59,-1.06,2020-01-28,2025-01-28
333,62751431.4286,84853878.5714,Active,Amortization Past Due,Auto,735110.26,377888.48,-0.03,2020-02-05,2025-04-04
334,3714460.0,27853878.5714,Active,Current,Auto,518398.76,207872.32,-1.13,2020-02-19,2025-02-19
335,110218615.7143,5139592.8571,Active,Current,Housing,2216814.04,1596076.46,-1.54,2020-02-24,2030-02-24
336,94805700.0,76791307.1429,Active,Current,Auto,1759500.15,550087.04,0.24,2020-03-11,2025-02-12
337,71004828.5714,98061464.2857,Active,Current,Auto,686400.04,321241.73,0.15,2020-05-19,2025-05-18
338,125002002.8571,5245892.8571,Active,Amortization Past Due,Auto,735201.54,397714.62,1.64,2020-06-30,2025-06-30
339,29162415.7143,50578892.8571,Active,Current,Auto,518398.92,313501.5,-0.98,2020-07-03,2025-09-03
340,63769031.4286,139150321.4286,Active,Current,Auto,774999.99,316887.09,0.09,2020-07-13,2025-07-13
341,98601515.7143,323321.4286,Active,Amortization Past Due,Auto,636748.99,323255.74,-0.9,2020-08-06,2025-08-06
342,132848414.2857,69897750.0,Active,Current,Auto,888000.85,498080.46,0.97,2020-09-14,2025-09-14
343,116750842.8571,102912035.7143,Active,Current,Auto,710000.79,302034.29,0.89,2020-09-25,2025-08-28
344,43474387.1429,77453750.0,Active,Current,Housing,2360000.32,1803847.19,0.39,2020-09-30,2030-09-30
345,129646857.1429,114409607.1429,Active,Current,Housing,13000001.96,9985777.91,2.03,2020-10-30,2030-10-30
346,28010144.2857,81423892.8571,Active,Current,Auto,743401.38,393152.09,1.5,2020-11-27,2025-11-27
347,102830887.1429,84347035.7143,Active,Current,Auto,560999.49,338204.72,-0.41,2020-12-21,2025-12-18
348,94805700.0,18912907.1429,Active,Current,Auto,1408000.64,716609.55,0.74,2021-01-29,2026-01-01
349,111621787.1429,100434621.4286,Active,Current,Auto,959999.67,545956.01,-0.23,2021-02-02,2026-02-02
350,123616042.8571,33299050.0,Active,Current,Auto,766400.08,402729.77,0.18,2021-03-05,2026-02-08
351,133058287.1429,69584764.2857,Active,Current,Auto,1639998.94,1121081.82,-0.88,2021-03-11,2026-03-10
352,132848414.2857,37819335.7143,Active,Current,Auto,1418399.96,981740.02,0.13,2021-04-28,2026-04-27
353,35234031.4286,111852335.7143,Active,Amortization Past Due,Auto,999912.08,771083.24,1.88,2021-05-26,2026-05-26
354,94805700.0,34138050.0,Active,Current,Auto,958999.26,423046.42,-0.64,2021-05-31,2025-05-01
355,8120715.7143,87006907.1429,Active,Current,Auto,873598.37,662872.37,-1.44,2021-06-03,2026-06-03
356,132848414.2857,39458635.7143,Active,Current,Housing,1441279.6,793458.92,-0.33,2021-07-07,2026-02-07
357,122773844.2857,40153064.2857,Active,Current,Auto,1494499.92,1148045.54,0.1,2021-08-03,2026-08-03
358,32362830.0,92438778.5714,Active,Current,Auto,494900.1,314003.38,0.21,2021-08-13,2026-08-13
359,87344717.1429,48438778.5714,Active,Current,Auto,814399.33,547406.06,-0.57,2021-08-17,2026-08-17
360,95749272.8571,60024492.8571,Active,Principal Past Due,Auto,643221.08,595378.85,-0.41,2021-08-18,2026-08-18
361,75789002.8571,19310207.1429,Active,Current,Auto,584501.75,457614.04,1.93,2021-08-25,2026-08-25
362,130338617.1429,56738778.5714,Active,Current,Auto,419930.61,325412.52,0.79,2021-08-27,2026-08-27
363,66986387.1429,48273350.0,Active,Current,Auto,1034310.43,717564.61,0.14,2021-09-30,2026-09-30
364,32362830.0,48959350.0,Active,Current,Auto,494899.61,329503.41,-0.29,2021-10-07,2026-10-07
365,42523387.1429,51816492.8571,Active,Current,Auto,1035998.15,691501.48,-1.74,2021-10-12,2026-10-12
366,86267230.0,109102207.1429,Active,Current,Housing,5853079.86,5361447.3,2.05,2021-10-28,2036-10-29
367,58239745.7143,25850921.4286,Active,Current,Auto,720019.34,596004.72,-0.48,2021-11-25,2026-11-25
368,129646857.1429,92279492.8571,Active,Current,Housing,7109999.54,6430593.14,-0.4,2021-11-29,2035-04-29
369,25888944.2857,86664064.2857,Active,Current,Housing,20678488.82,18881300.56,1.8,2021-11-29,2036-11-29
370,86267230.0,138098650.0,Active,Current,Auto,1230400.78,878905.41,0.86,2022-02-07,2027-02-07
371,122111272.8571,131027507.1429,Active,Current,Auto,566400.51,438544.7,0.62,2022-03-18,2027-03-18
372,12216172.8571,46756078.5714,Active,Current,Housing,3157480.6,2946427.32,-1.48,2022-03-29,2037-03-29
373,132595045.7143,126123507.1429,Active,Current,Auto,1048000.35,970673.15,0.46,2022-04-06,2027-04-06
374,66986387.1429,10296364.2857,Active,Current,Auto,1175999.29,927723.01,-0.53,2022-04-28,2027-04-28
375,94805700.0,112153507.1429,Active,Current,Housing,2500002.17,1646285.31,2.24,2022-04-29,2026-04-29
376,33630574.2857,31442650.0,Active,Current,Auto,747500.13,585179.49,0.27,2022-05-24,2027-05-24
377,32362830.0,34728364.2857,Active,Amortization Past Due,Auto,1686400.83,1317235.3,0.93,2022-05-26,2027-05-26
378,55525188.5714,91456935.7143,Active,Current,Housing,2703846.04,2546140.9,0.12,2022-05-30,2037-05-30
379,139929902.8571,28795950.0,Active,Amortization Past Due,Auto,972001.36,953362.5,1.47,2022-06-02,2027-06-02
380,94700602.8571,33953092.8571,Active,Amortization Past Due,Auto,1010800.26,837719.32,0.44,2022-06-22,2027-06-22
381,116750842.8571,44553092.8571,Active,Current,Auto,779998.73,463835.78,-1.16,2022-06-30,2025-06-30
382,94805700.0,53387807.1429,Active,Current,Auto,704997.73,416076.5,-2.16,2022-07-26,2025-06-27
383,20465617.1429,98122664.2857,Active,Current,Auto,823200.15,681518.55,0.25,2022-08-26,2027-08-26
384,79144642.8571,27422664.2857,Active,Current,Auto,571199.14,479876.71,-0.68,2022-08-31,2027-08-31
385,52985971.4286,73279807.1429,Active,Current,Auto,962502.04,785805.67,2.16,2022-08-31,2027-08-31
386,118621371.4286,94585964.2857,Active,Amortization Past Due,Auto,936001.09,810656.68,1.27,2022-09-09,2027-09-09
387,123650588.5714,42264821.4286,Active,Current,Auto,847110.57,733725.04,0.36,2022-10-24,2027-10-24
388,68723587.1429,74834821.4286,Active,Principal Past Due,Housing,1.12,1629251.12,1.19,2022-10-21,2023-10-25
389,79471072.8571,5782392.8571,Active,Current,Auto,1068999.34,916320.37,-0.54,2022-11-07,2027-11-07
390,37429202.8571,96525250.0,Active,Current,Housing,7999997.21,7701204.78,-2.73,2022-11-29,2037-11-29
391,54891060.0,15000121.4286,Active,Current,Auto,666399.34,575846.8,-0.56,2022-12-13,2027-12-13
392,69309444.2857,91585835.7143,Active,Current,Auto,2044000.32,1534882.75,0.42,2022-12-16,2025-12-16
393,16762860.0,54728692.8571,Active,Current,Auto,950398.11,846360.71,-1.7,2022-12-20,2027-12-20
394,130010230.0,7185835.7143,Active,Current,Housing,3208166.63,3146658.0,-0.04,2022-12-28,2042-12-28
395,20888272.8571,63273550.0,Active,Current,Auto,1275200.69,1149017.0,0.88,2023-01-09,2028-01-09
396,112528858.5714,24705264.2857,Active,Current,Auto,767598.79,687404.77,-1.1,2023-02-22,2028-02-22
397,122239917.1429,77328707.1429,Active,Current,Auto,1359000.15,1270713.2,0.28,2023-02-28,2028-02-28
398,16911645.7143,26328707.1429,Active,Current,Auto,455000.69,495286.8,0.88,2023-03-06,2028-03-06
399,84108415.7143,110057278.5714,Active,Current,Auto,859199.79,733792.25,0.02,2023-03-13,2026-03-13
400,38331672.8571,60942992.8571,Active,Current,Auto,1448802.15,1200533.7,2.25,2023-03-31,2026-03-31
401,6599285.7143,20701992.8571,Active,Current,Auto,761999.05,702441.21,-0.84,2023-04-27,2028-04-27
402,87204342.8571,38273421.4286,Active,Current,Auto,776221.89,715553.75,0.39,2023-04-28,2028-04-28
403,118291585.7143,64595707.1429,Active,Current,Auto,880599.86,843782.24,0.04,2023-06-13,2028-06-13
404,3902860.0,93338564.2857,Active,Current,Auto,969500.35,922329.66,0.46,2023-06-29,2028-06-29
405,57264574.2857,96767135.7143,Active,Current,Auto,1015999.63,956242.19,-0.27,2023-06-30,2028-06-03
406,2175800.0,26009437.1429,Active,Current,Housing,5160000.85,5140901.17,0.92,2023-08-10,2043-08-10
407,75874500.0,14309437.1429,Active,Current,Auto,631200.75,618492.09,0.86,2023-08-17,2028-08-17
408,75874500.0,130196865.7143,Active,Current,Auto,846398.56,826397.12,-1.33,2023-09-22,2026-09-22
409,19209428.5714,30667330.0,Active,Items for litigation,Auto,1558415.13,0.13,-0.74,2005-02-24,2007-02-24
410,19209428.5714,111935901.4286,Active,Items for litigation,Auto,1353862.93,-0.07,-0.95,2005-03-03,2007-03-03
411,19909142.8571,64156844.2857,Active,Current,Housing,2800000.22,799703.4,0.29,2008-09-04,2029-01-15
412,111562100.0,96607474.2857,Active,Current,Housing,1539300.35,223384.77,0.46,2009-12-10,2024-12-10
413,49166228.5714,97007890.0,Active,Amortization Past Due,Housing,2150001.08,634546.44,1.18,2012-09-07,2026-11-07
414,527630.0,99128504.2857,Active,Current,Housing,1598293.61,793830.23,1.12,2013-10-09,2028-12-09
415,43004630.0,103557075.7143,Active,Items for litigation,Auto,1424000.59,433038.35,0.69,2013-10-18,2018-10-18
416,43004630.0,117842790.0,Active,Items for litigation,Auto,1424000.3,433038.06,0.4,2013-10-18,2018-10-18
417,47358000.0,116916961.4286,Active,Current,SME Term Loan,1622752.43,224464.65,0.55,2014-07-24,2024-09-24
418,47358000.0,131202675.7143,Active,Current,SME Term Loan,77249.3,10605.89,1.41,2014-07-24,2024-09-24
419,10217742.8571,131802818.5714,Active,Current,Housing,1499998.7,175241.05,-1.21,2014-08-26,2024-08-26
420,118047372.8571,141931561.4286,Active,Current,Housing,859999.43,490178.31,-0.48,2015-01-22,2030-02-22
421,7281014.2857,24992847.1429,Active,Current,Housing,4904073.09,2932815.61,-1.33,2015-05-20,2030-07-19
422,7281014.2857,67849990.0,Active,Current,Housing,595928.56,356388.07,3.16,2015-05-20,2030-07-19
423,54182528.5714,36731577.1429,Active,Current,Housing,788299.31,170041.0,0.52,2015-02-26,2025-04-26
424,140986371.4286,61661862.8571,Active,Principal Past Due,SME Term Loan,1499999.45,294273.24,-0.41,2015-07-20,2018-07-20
425,10217742.8571,127878434.2857,Active,Current,Housing,2239998.16,568090.89,-1.75,2015-09-28,2025-09-28
426,67377015.7143,47991591.4286,Active,Amortization Past Due,Housing,3656498.81,1156123.72,-1.1,2015-11-27,2026-01-27
427,67377015.7143,120050448.5714,Active,Current,Housing,243766.34,74589.75,-0.37,2015-11-27,2026-01-27
428,68166771.4286,71607877.1429,Active,Current,Housing,4000001.41,1044794.92,1.51,2015-12-21,2025-09-21
429,68166771.4286,55649877.1429,Active,Current,SME Term Loan,4500001.51,1500279.08,1.58,2016-03-11,2026-05-11
430,22596728.5714,101521305.7143,Active,Current,Housing,2798401.27,942840.29,1.36,2016-03-16,2026-05-16
431,22596728.5714,117235591.4286,Active,Current,Housing,401599.85,135306.9,-0.05,2016-03-16,2026-05-16
432,68166771.4286,110021891.4286,Active,Current,Housing,996411.68,361269.48,-0.91,2016-05-19,2026-07-19
433,68166771.4286,82879034.2857,Active,Current,Housing,503589.11,182587.76,1.88,2016-05-19,2026-07-19
434,139915101.4286,126851620.0,Active,Principal Past Due,Housing,1451040.66,659136.31,0.75,2016-09-28,2026-12-28
435,142417972.8571,33277905.7143,Active,Current,Housing,2461599.99,556871.52,0.06,2016-11-28,2025-03-25
436,79243171.4286,130139620.0,Active,Current,Housing,1777349.67,725427.52,-0.24,2016-11-29,2027-01-29
437,111798571.4286,76326762.8571,Active,Current,Housing,1209600.91,477252.85,1.0,2016-12-29,2026-12-29
438,130001815.7143,25705062.8571,Active,Current,Housing,4639999.2,2143840.91,-0.71,2017-04-06,2027-06-06
439,118191587.1429,9922777.1429,Active,Current,Housing,11061407.9,5134253.38,-0.64,2017-06-28,2027-08-28
440,94554415.7143,29560791.4286,Active,Current,Housing,1499999.61,1128307.71,-0.29,2017-09-15,2032-10-15
